gene	log2FC	p	padj	n
PRKACG	0.976168944488349	0.0297450186327819	0.872406092034194	17
PREX2	-1.05920211381293	0.0297827208092968	0.872406092034194	17
CLCN1	-0.630864508143743	0.0298485061269876	0.872406092034194	17
IGLV6-57	-0.662348477379404	0.0299745879868172	0.872406092034194	17
SLC24A2	-0.618792392338149	0.0301036223565841	0.872406092034194	17
F11R	0.285877401185766	0.0301138480820777	0.872406092034194	17
TAF1D	-0.478298478674584	0.0302116481696184	0.872406092034194	17
GJB3	-0.36116147763337	0.0303039778790655	0.872406092034194	17
WWP1	0.447776934614019	0.0304235606111052	0.872406092034194	17
MPHOSPH6	-0.311614049285318	0.0305994618598327	0.872406092034194	17
TNS3	0.364017779038271	0.0306079660141474	0.872406092034194	17
MMP8	-1.05570334051852	0.0307654042163516	0.872406092034194	17
DGKB	0.631592896056229	0.0308351013006702	0.872406092034194	17
LOC101927051	-0.375911504964768	0.0309165634424217	0.872406092034194	17
MMP20	-0.484085917111163	0.0311750929678012	0.872406092034194	17
ZNF552	0.477597380401075	0.0312872795933256	0.872406092034194	17
SULT1A1	0.518961811332594	0.031403054482368	0.872406092034194	17
ARHGAP8	-0.574127696540469	0.0315337306497108	0.872406092034194	17
MAGEA9	-0.743663737377528	0.0315724322150507	0.872406092034194	17
PLAG1	1.17089766639204	0.0315944395518141	0.872406092034194	17
LTB	-0.419901859753603	0.031598826982149	0.872406092034194	17
GYPA	-0.825867207370406	0.0317848522220513	0.872406092034194	17
CDK13	0.339976757600769	0.031848827576778	0.872406092034194	17
FGFBP1	-0.89608644129639	0.0318929431939749	0.872406092034194	17
XBP1	-0.422597624544275	0.0322254019092535	0.872406092034194	17
GCDH	-0.345343675376904	0.032262674701939	0.872406092034194	17
FCER1A	0.556942436688969	0.0325040762701533	0.872406092034194	17
ZBTB20	0.320350959188516	0.0325100761727449	0.872406092034194	17
EFNA3	-0.55854186460502	0.0325175108010727	0.872406092034194	17
PRR34	-0.727047374451105	0.0325640382950948	0.872406092034194	17
IL17B	-0.818082783963222	0.032565885080046	0.872406092034194	17
GPER1	0.356733920877994	0.0326256119533423	0.872406092034194	17
AMELY	-0.961607231322955	0.0326542645899496	0.872406092034194	17
LOC100505874	-0.81961758646336	0.0326755208669563	0.872406092034194	17
