	logFC	AveExpr	t	P.Value	adj.P.Val	B
219682_s_at	0.903902500000001	9.05577375	4.70539128072843	0.00103414665370658	0.999986929681082	-3.25077885528712
220075_s_at	0.387997500000001	3.94385125	4.67282756700173	0.00108368652909869	0.999986929681082	-3.25836799501296
212365_at	-0.516535000000001	10.3056325	-4.65554856657645	0.00111099943677814	0.999986929681082	-3.26242937943254
229576_s_at	0.631414999999999	7.20576	4.59339172622457	0.00121550306462183	0.999986929681082	-3.27723886524801
211373_s_at	-0.611992500000001	7.60457875	-4.57020522013892	0.00125713607884285	0.999986929681082	-3.28284415905192
229001_at	0.4978525	7.68148875	4.55391365175538	0.00128729874558599	0.999986929681082	-3.28680917543695
201721_s_at	0.517272500000001	7.01341375	4.52678637303193	0.0013392512615509	0.999986929681082	-3.29346033870524
222586_s_at	-0.81697	6.999355	-4.44843666300081	0.00150227202250488	0.999986929681082	-3.31301816577318
227875_at	-0.988637499999999	6.98124375	-4.43056409931973	0.00154234701170953	0.999986929681082	-3.31755280143502
213764_s_at	-0.548524999999998	11.8532375	-4.42515463984117	0.00155469996906801	0.999986929681082	-3.31893070902678
201723_s_at	-0.5891	10.4073	-4.41375161410147	0.00158108655670735	0.999986929681082	-3.32184358188383
244183_x_at	-0.862252500000001	3.90780625	-4.36131266191874	0.00170872397896815	0.999986929681082	-3.33538438559526
235209_at	-1.7339125	7.07832625	-4.35816423036105	0.00171672872774389	0.999986929681082	-3.33620502392714
212551_at	-0.67764	9.30686	-4.33269124976364	0.00178297986496683	0.999986929681082	-3.34287665759397
224822_at	-0.414024999999999	10.7159125	-4.32878922243399	0.00179336647479781	0.999986929681082	-3.34390370064288
235770_at	0.6268575	6.91092125	4.32582608118319	0.0018012969225293	0.999986929681082	-3.34468452284209
237206_at	-1.13228	5.5144475	-4.32227514980516	0.00181084970189369	0.999986929681082	-3.34562126011236
208555_x_at	-0.377794999999999	6.233305	-4.28705626483512	0.0019085682305725	0.999986929681082	-3.35497278171775
213765_at	-0.55095	11.58705	-4.27252245073061	0.00195051510460322	0.999986929681082	-3.35886421568678
210762_s_at	-0.483025000000003	11.0357875	-4.26459287318691	0.00197381344801807	0.999986929681082	-3.36099536790624
213425_at	-0.754345000000001	8.120065	-4.26385633136458	0.00197599249064797	0.999986929681082	-3.36119360822099
223000_s_at	0.989429999999998	6.7408475	4.26081302358856	0.00198502319880344	0.999986929681082	-3.36201323338249
227123_at	-0.787612499999998	9.25091125	-4.20725241949786	0.0021513481794906	0.999986929681082	-3.37657553798463
207692_s_at	-1.5357525	8.15507375	-4.16619070738303	0.00228886221223954	0.999986929681082	-3.38791704822098
202828_s_at	0.462425000000001	10.2468375	4.15852053694363	0.00231556776494986	0.999986929681082	-3.39005281631185
216468_s_at	0.340727500000001	3.54960125	4.10838102527377	0.00249848804866815	0.999986929681082	-3.40414880479377
201645_at	1.30595	11.0937	4.10246986470839	0.00252104212714918	0.999986929681082	-3.40582610194048
209782_s_at	0.476827499999999	6.96918875	4.09591083756289	0.00254632091641409	0.999986929681082	-3.4076910671671
210989_at	0.513469999999999	5.656265	4.08599134529669	0.00258506263170393	0.999986929681082	-3.41051921033051
204416_x_at	0.728424999999998	7.1557825	4.08236994068888	0.00259936164343093	0.999986929681082	-3.41155401466979
204262_s_at	-0.508002499999999	7.87115125	-4.07995699238419	0.00260893559803792	0.999986929681082	-3.41224419243824
238127_at	0.8517575	6.06190375	4.04860875912439	0.00273676900685642	0.999986929681082	-3.42126074369398
1569318_at	0.46219	4.9492225	4.04542567466125	0.00275011515054179	0.999986929681082	-3.42218148570025
242540_at	0.43027	4.291685	4.02954107257199	0.00281775411852979	0.999986929681082	-3.42679067839008
228037_at	0.391940000000002	7.87835	4.02835497968969	0.00282287482470509	0.999986929681082	-3.42713580768581
221679_s_at	0.404260000000001	5.94244	4.02073207000672	0.00285602102876582	0.999986929681082	-3.42935712422563
226129_at	0.671069999999999	7.388625	4.00096481652495	0.00294390664353439	0.999986929681082	-3.43514317622827
202825_at	-0.454342499999999	9.92627875	-3.97749657058909	0.00305197487111148	0.999986929681082	-3.44206120065953
215664_s_at	-1.0500725	4.36443875	-3.97264764671699	0.00307482183918055	0.999986929681082	-3.44349718424498
1555471_a_at	-0.679269999999999	8.677525	-3.9546799449776	0.00316106973841217	0.999986929681082	-3.44883801229093
227877_at	0.387242500000001	7.34663125	3.95003095260538	0.00318379940274351	0.999986929681082	-3.45022499084424
210273_at	-0.474214999999998	6.5596425	-3.94595564254009	0.00320386626701583	0.999986929681082	-3.45144253939778
205515_at	-0.49094	5.4346075	-3.94558908902517	0.0032056777172277	0.999986929681082	-3.45155213063958
206029_at	-1.7728175	8.04085125	-3.94011320711174	0.00323286784504556	0.999986929681082	-3.45319084749675
160020_at	0.4156	11.5932	3.92701776068287	0.00329888494761121	0.999986929681082	-3.45712161031352
205111_s_at	-0.516722499999998	5.95861125	-3.9202708356691	0.00333345195282253	0.999986929681082	-3.45915329564798
219117_s_at	-0.351575	11.8649125	-3.91453554884761	0.0033631366417941	0.999986929681082	-3.46088383616184
204881_s_at	-0.536212499999998	8.62216375	-3.91078163921996	0.00338271711472691	0.999986929681082	-3.46201826155263
221541_at	1.432275	8.3639925	3.90769311028799	0.00339891716552264	0.999986929681082	-3.46295264129739
205295_at	0.505724999999998	6.0272875	3.89919898047594	0.0034438945136219	0.999986929681082	-3.46552719571162
203337_x_at	1.1972675	8.20233375	3.88886722653794	0.00349945031573735	0.999986929681082	-3.46866824423389
230559_x_at	-1.0911875	4.11556375	-3.86323672923385	0.00364139165822	0.999986929681082	-3.47650560504198
212554_at	-0.643257500000001	10.14979625	-3.85850939862188	0.00366822815922256	0.999986929681082	-3.47795819586076
219825_at	1.1963375	6.65981125	3.85486492138037	0.00368905972937836	0.999986929681082	-3.47907955575934
214307_at	-0.514589999999998	4.9699425	-3.83307605092726	0.00381623255958112	0.999986929681082	-3.4858110616834
1569290_s_at	0.453022499999999	7.41168875	3.83261100976618	0.00381899664246336	0.999986929681082	-3.48595524400422
205221_at	-1.00596	5.9377775	-3.82352164950538	0.00387344700742698	0.999986929681082	-3.48877762674216
1568742_at	-0.42188	5.2364825	-3.81980149757595	0.00389596809928779	0.999986929681082	-3.48993515026687
215913_s_at	-0.551770000000001	6.891005	-3.79978998550572	0.00401950300801962	0.999986929681082	-3.49618528894508
220450_at	0.429307499999999	4.08335375	3.78616071969538	0.00410599501732736	0.999986929681082	-3.50046487528029
206036_s_at	0.446185	4.1208775	3.78150352067738	0.00413599702659623	0.999986929681082	-3.50193147735612
203158_s_at	-0.729075	9.036795	-3.76707509795316	0.0042304190266772	0.999986929681082	-3.50648888391069
228754_at	-0.7992875	8.74868875	-3.75863805059069	0.00428668069465861	0.999986929681082	-3.50916347535933
206290_s_at	-1.122745	7.6477425	-3.75847851298463	0.00428775210621662	0.999986929681082	-3.50921411828147
218469_at	-0.637675000000003	13.2023125	-3.75644067595834	0.00430146246974328	0.999986929681082	-3.50986122448927
206625_at	0.880977499999998	6.78383875	3.750183857072	0.00434384652619799	0.999986929681082	-3.51185064827629
215199_at	-0.439732500000002	5.02102625	-3.73637251064531	0.00443896730578229	0.999986929681082	-3.51625600781569
219926_at	-0.638535000000001	8.87504	-3.73567689034023	0.0044438156865114	0.999986929681082	-3.51647839377489
206932_at	0.558712500000002	8.56012125	3.72760356050105	0.00450049459702097	0.999986929681082	-3.51906294776787
235210_s_at	-2.4372725	6.84078875	-3.71921935265776	0.00456016077268626	0.999986929681082	-3.52175395913641
205990_s_at	-0.877892500000002	9.28671125	-3.71870082091522	0.00456387808533811	0.999986929681082	-3.52192062024768
214974_x_at	1.21491	7.011305	3.71865344541769	0.00456421787517499	0.999986929681082	-3.52193584853915
237245_at	-0.322795	3.7227675	-3.70794244682898	0.0046417264516859	0.999986929681082	-3.52538457244481
230869_at	-0.793327499999999	4.98979375	-3.70748049834595	0.00464510021549963	0.999986929681082	-3.52553357040123
234994_at	-0.555075	12.1175625	-3.70629611225164	0.00465376195357874	0.999986929681082	-3.52591568334425
232287_at	-0.662522499999998	8.42817125	-3.70293083268605	0.0046784658549082	0.999986929681082	-3.52700217938274
225606_at	0.5668825	5.93023375	3.68429007084156	0.00481782079816914	0.999986929681082	-3.53304112886527
220014_at	-0.433667499999997	10.06251625	-3.68174089656558	0.00483721399654782	0.999986929681082	-3.53386969907893
231738_at	0.3712775	4.73374625	3.67284773364238	0.0049055139094479	0.999986929681082	-3.53676543053977
212812_at	0.412305000000002	9.923065	3.66581235346114	0.00496026260368058	0.999986929681082	-3.53906191285848
208573_s_at	-0.329544999999999	5.3021725	-3.66323490652811	0.00498048018294468	0.999986929681082	-3.53990449507743
230723_at	0.3476425	6.64709125	3.6482738495355	0.00509955483791316	0.999986929681082	-3.54480864687486
223791_at	0.3491025	6.48106375	3.6275183881995	0.00526971252027484	0.999986929681082	-3.55164978765029
232020_at	-0.371244999999996	7.9312325	-3.61869930985594	0.00534380502894683	0.999986929681082	-3.55456987004511
244849_at	-0.438747499999998	4.32691875	-3.61633725477002	0.00536383433023277	0.999986929681082	-3.55535331291895
209780_at	-0.388002499999999	9.81199625	-3.60058721233216	0.00549941497741889	0.999986929681082	-3.56059178710087
211162_x_at	0.664012500000001	8.19384125	3.60014759669689	0.00550325040374263	0.999986929681082	-3.56073836610539
210990_s_at	0.432657499999999	7.69976375	3.59441928710772	0.00555348386714867	0.999986929681082	-3.56265013084833
209396_s_at	2.1399525	7.17967375	3.57274784703542	0.00574791345062501	0.999986929681082	-3.56991304404692
238440_at	0.353327500000001	5.61977625	3.57233322210227	0.0057517020506436	0.999986929681082	-3.5700524679365
237252_at	0.8436625	6.76673625	3.56936744686724	0.0057788778710991	0.999986929681082	-3.57105026676431
209267_s_at	-0.380824999999998	8.4212375	-3.56196204400508	0.00584732276238415	0.999986929681082	-3.57354564860039
219779_at	-0.546922500000001	8.29999625	-3.55780214257976	0.00588614238280671	0.999986929681082	-3.57494986044417
226084_at	-0.482874999999998	11.4870125	-3.55767688716001	0.00588731542089515	0.999986929681082	-3.57499216897302
233234_at	-0.841107500000001	7.12450625	-3.55696605329025	0.00589397713241497	0.999986929681082	-3.57523230342884
223775_at	-2.525175	5.9071375	-3.55521341144628	0.00591043604563547	0.999986929681082	-3.57582460307636
201560_at	-0.334724999999999	13.3490875	-3.55404256555444	0.00592145813801611	0.999986929681082	-3.57622046172849
231183_s_at	-0.8059125	6.51909375	-3.55390094755465	0.00592279275603767	0.999986929681082	-3.5762683517557
205534_at	-0.640362499999998	8.05035875	-3.55020221024499	0.00595776154524469	0.999986929681082	-3.57751985603536
201313_at	0.650422499999998	8.70760125	3.54796367244073	0.00597903005245731	0.999986929681082	-3.5782779673737
226497_s_at	-0.350589999999999	5.307465	-3.54780493982951	0.00598054119351547	0.999986929681082	-3.57833174380678
217500_at	-0.35491	3.975105	-3.54464726466375	0.0060106855240013	0.999986929681082	-3.57940205677972
201859_at	-1.3181825	11.15328375	-3.54446892403936	0.00601239276161748	0.999986929681082	-3.57946253685448
224967_at	-0.415525000000001	10.4003875	-3.54443793364176	0.00601268948140783	0.999986929681082	-3.57947304685906
219973_at	-0.483282499999997	8.02037625	-3.54197980250674	0.0060362738704743	0.999986929681082	-3.58030700437639
211029_x_at	0.789655	6.380705	3.54158618497048	0.00604005938387084	0.999986929681082	-3.58044060243364
229674_at	-0.982322499999999	6.64043375	-3.53759692869138	0.00607856533691038	0.999986929681082	-3.5817954943676
227677_at	-0.303470000000001	5.8479475	-3.53160381235144	0.00613689637457213	0.999986929681082	-3.5838340312075
204339_s_at	-1.1560725	9.16725375	-3.53104463795648	0.00614236858037515	0.999986929681082	-3.58402442000884
230428_at	-0.4531525	6.59138625	-3.53019838470318	0.00615065990479146	0.999986929681082	-3.58431261491052
206987_x_at	0.807585	6.591045	3.53011969998472	0.00615143142712974	0.999986929681082	-3.58433941503164
202820_at	-0.734834999999999	9.4484675	-3.52264008082292	0.00622523457370538	0.999986929681082	-3.58688987985622
236787_at	0.552175	7.149305	3.50973854192728	0.00635471917758156	0.999986929681082	-3.59130263462928
228810_at	-0.52206	8.0308425	-3.50658569527572	0.0063867880239397	0.999986929681082	-3.5923836082946
237224_at	0.352227500000001	4.24444875	3.50622918452447	0.00639042485651883	0.999986929681082	-3.59250590445812
233596_at	-0.3729	4.174645	-3.50486329731527	0.006404378553799	0.999986929681082	-3.59297457415769
216985_s_at	0.419970000000001	5.556325	3.5037331460929	0.00641594806092824	0.999986929681082	-3.5933625017072
219134_at	-0.374724999999998	9.8699625	-3.5025725072793	0.00642785239149166	0.999986929681082	-3.59376103059907
221252_s_at	-0.511977499999998	5.28958875	-3.49869058959816	0.00646783592393201	0.999986929681082	-3.59509497007526
235821_at	-0.8669075	5.17978375	-3.48441735815347	0.00661709597172545	0.999986929681082	-3.60001296447449
242255_at	0.503660000000001	5.545665	3.47412100580318	0.00672699749116387	0.999986929681082	-3.60357367002185
1558945_s_at	1.2187725	3.50843375	3.47034603840366	0.00676776649998386	0.999986929681082	-3.6048818649051
244319_at	0.499272499999997	4.29910375	3.46165175093806	0.0068626467506452	0.999986929681082	-3.60790039295863
207453_s_at	0.580802499999999	6.13680375	3.4581559820541	0.00690118595669135	0.999986929681082	-3.60911626158254
205893_at	-0.91873	6.1247825	-3.45423820081243	0.00694464597230483	0.999986929681082	-3.61048040340347
209758_s_at	-0.335175000000001	13.5770875	-3.44783899049872	0.0070162472553408	0.999986929681082	-3.61271195289648
229809_at	0.5072425	5.01944125	3.44716572552282	0.00702382508655333	0.999986929681082	-3.61294698035759
216222_s_at	-0.6104275	8.54423625	-3.44708002399707	0.00702479029892893	0.999986929681082	-3.61297690091419
202075_s_at	0.6112875	7.44984875	3.44346632648676	0.0070656156047412	0.999986929681082	-3.61423922066559
208975_s_at	-0.299250000000001	10.69245	-3.43437003019113	0.00716947826797372	0.999986929681082	-3.61742263884027
1566469_at	-0.321792500000001	4.33499125	-3.43215552842685	0.00719500372093343	0.999986929681082	-3.61819893258637
201417_at	0.883945000000001	10.7822275	3.43168992069196	0.00720038258481555	0.999986929681082	-3.61836221556397
242100_at	-0.617042499999997	7.75743625	-3.43111229841912	0.00720706130314485	0.999986929681082	-3.61856481165958
227006_at	-1.4861425	7.93049625	-3.42865748101142	0.00723551704282648	0.999986929681082	-3.61942620068563
239367_at	-0.651844999999999	7.6183875	-3.42680154105572	0.00725710840157499	0.999986929681082	-3.62007785650576
209395_at	2.7364875	6.81861125	3.42197299113547	0.00731359710217887	0.999986929681082	-3.62177491170848
241969_at	-0.75952	6.5820775	-3.4216409669242	0.00731749820957162	0.999986929681082	-3.62189169393285
202267_at	0.4303325	7.84052125	3.4166126174195	0.00737684430523975	0.999986929681082	-3.62366169133403
200831_s_at	0.83587	10.15734	3.41246252931016	0.00742620238168764	0.999986929681082	-3.62512449611242
201722_s_at	-0.515824999999998	10.7539625	-3.40296276832164	0.00754048428472143	0.999986929681082	-3.62847959765054
217761_at	-0.489949999999997	11.45605	-3.40036652731666	0.00757203446744969	0.999986929681082	-3.62939814628534
233506_at	-0.382985	7.69378	-3.39315101790222	0.00766044276578213	0.999986929681082	-3.6319546298887
221024_s_at	-0.354049999999999	10.451275	-3.39277135045895	0.00766512429926942	0.999986929681082	-3.63208929584386
201889_at	-0.492575000000002	11.1710625	-3.39138224489201	0.00768227821426025	0.999986929681082	-3.63258213028802
210708_x_at	-0.271534999999999	6.1814	-3.3845490633328	0.00776724382285665	0.999986929681082	-3.63500933252417
236718_at	-0.727929999999999	6.7756275	-3.37489399683504	0.00788896740848798	0.999986929681082	-3.63844707634872
40837_at	0.4102975	6.87194875	3.37310206682753	0.00791177608505392	0.999986929681082	-3.63908615821699
229437_at	1.112755	4.5200825	3.37090118718165	0.00793988396668017	0.999986929681082	-3.63987154144412
1554867_a_at	-0.295702500000001	8.26616875	-3.36895665128417	0.00796480442588489	0.999986929681082	-3.64056586285289
213183_s_at	0.7643375	6.09693375	3.36757571772209	0.00798255133822305	0.999986929681082	-3.64105917889652
203394_s_at	0.5981575	8.23996375	3.36660658753592	0.00799503055262049	0.999986929681082	-3.64140550195349
203381_s_at	0.466950000000001	6.8944525	3.35759441172174	0.00811205358060045	0.999986929681082	-3.64463066714088
208963_x_at	0.6858	9.500485	3.35605022600288	0.00813228281229442	0.999986929681082	-3.64518411884353
205366_s_at	0.610462499999997	8.63449375	3.35353390090036	0.00816535971975577	0.999986929681082	-3.64608652014127
229339_at	-0.930389999999999	6.3664825	-3.35165898955182	0.00819009616646303	0.999986929681082	-3.64675932151792
229544_at	-0.394814999999999	9.01717	-3.35063851903867	0.00820359235053792	0.999986929681082	-3.64712566343046
208239_at	-0.316912499999998	4.84125125	-3.34523456243657	0.00827544832062906	0.999986929681082	-3.64906743048598
231382_at	0.913757499999999	7.23640875	3.34394108576326	0.00829274436621092	0.999986929681082	-3.64953265173466
214825_at	-0.647705	6.2896675	-3.34198670228509	0.00831894916288633	0.999986929681082	-3.65023590561307
240407_at	0.6053725	7.06574625	3.34019074892967	0.00834310553743334	0.999986929681082	-3.65088249690202
231947_at	-1.729525	6.2544825	-3.33893488595134	0.00836004073531989	0.999986929681082	-3.65133483805554
230275_at	0.629884999999999	7.205865	3.33874266582184	0.00836263595531506	0.999986929681082	-3.65140408687579
237384_x_at	-0.768885	3.61279	-3.33482322698444	0.00841573631645717	0.999986929681082	-3.6528169233426
230437_s_at	-0.315040000000001	4.7442225	-3.31879986140071	0.00863648811195929	0.999986929681082	-3.65860925834293
230440_at	-0.457385	9.206055	-3.30991948971625	0.00876141234534034	0.999986929681082	-3.66183080129681
1569403_at	0.862264999999998	4.8081875	3.30089237917989	0.0088903237300704	0.999986929681082	-3.6651138689484
239818_x_at	-0.361792499999999	3.61247375	-3.29819440329837	0.00892923281675409	0.999986929681082	-3.66609671722781
201461_s_at	0.370055000000001	5.8805575	3.28636720525099	0.00910189515580619	0.999986929681082	-3.67041406364549
227280_s_at	-0.638652499999997	9.61839875	-3.28624242289615	0.00910373516548527	0.999986929681082	-3.67045969004214
219534_x_at	0.531295	6.71455	3.28247507840097	0.00915946945109923	0.999986929681082	-3.67183796239849
242565_x_at	0.532952499999999	7.08119375	3.27641249705496	0.0092499033102621	0.999986929681082	-3.67405899242019
1555148_a_at	0.483257500000001	3.93657875	3.2730754828143	0.00930007501542156	0.999986929681082	-3.67528311515791
209774_x_at	0.773592499999998	6.25923375	3.27143883361851	0.00932478487804041	0.999986929681082	-3.67588390663034
203910_at	-0.468502500000001	10.11402375	-3.27049521513686	0.00933906238507957	0.999986929681082	-3.67623042062363
207813_s_at	0.65352	9.1048075	3.26681506431611	0.00939496203426829	0.999986929681082	-3.67758271002225
1559966_a_at	-0.634807500000001	5.22217875	-3.2660238381055	0.00940702557550685	0.999986929681082	-3.67787363094167
1556153_s_at	-0.31229	3.7667325	-3.26196013465098	0.00946923674366843	0.999986929681082	-3.67936879717633
208328_s_at	-0.341955000000002	8.172935	-3.25825638208467	0.00952630865414168	0.999986929681082	-3.68073299700846
238766_at	0.461662499999999	6.39970375	3.25476108270896	0.00958049524098781	0.999986929681082	-3.6820217037085
1559033_at	-0.282835	5.069065	-3.2541771746879	0.00958957846238436	0.999986929681082	-3.68223711062269
203217_s_at	-0.673607499999998	7.91822625	-3.24596751310492	0.00971823548718076	0.999986929681082	-3.68526938851719
236453_at	-0.898234999999999	7.8861675	-3.24332061787605	0.00976009599634049	0.999986929681082	-3.68624849952317
227948_at	-1.3488325	6.01436875	-3.24152285314988	0.00978863395049476	0.999986929681082	-3.68691391722324
227674_at	0.4169725	7.78789375	3.23901212390508	0.00982863420975215	0.999986929681082	-3.68784378097266
204235_s_at	-0.930407500000001	8.58862625	-3.23863847368424	0.00983460155010106	0.999986929681082	-3.68798221958922
205381_at	-1.2601625	8.82029125	-3.23857714351511	0.00983558137509921	0.999986929681082	-3.6880049439767
229824_at	-0.934939999999997	7.71638	-3.23502093955934	0.00989256923094186	0.999986929681082	-3.6893232643452
216005_at	0.602542500000001	5.01966625	3.23406553521269	0.00990793765638584	0.999986929681082	-3.68967766217511
201559_s_at	-0.5075425	10.14632875	-3.2333898995386	0.00991882069559138	0.999986929681082	-3.68992833877771
208121_s_at	-0.472207499999999	4.42276875	-3.22904658862797	0.00998907807351446	0.999986929681082	-3.69154092008678
236342_at	-0.404199999999999	4.999295	-3.22900397133932	0.0099897699957009	0.999986929681082	-3.69155675253254
204897_at	-1.168755	6.532785	-3.22604974959714	0.0100378549525326	0.999986929681082	-3.69265470570977
221031_s_at	-0.751505	6.97895	-3.21746643515519	0.0101789258904885	0.999986929681082	-3.69584978866511
227325_at	0.32504	8.6673925	3.21599040261865	0.0102033910684405	0.999986929681082	-3.69639998834068
224802_at	-0.402575000000002	10.5240375	-3.21548073332321	0.0102118529321275	0.999986929681082	-3.69659002204327
230263_s_at	-0.514405000000002	8.71123	-3.21206100306975	0.0102688175388307	0.999986929681082	-3.69786577592515
235004_at	-1.03147	8.9704125	-3.20906888682745	0.0103189285805202	0.999986929681082	-3.69898298167156
225602_at	0.3999275	9.14396125	3.20169909849039	0.0104434365562908	0.999986929681082	-3.70173862004838
213909_at	1.2000025	9.76081125	3.20133874535703	0.0104495641705941	0.999986929681082	-3.70187350133468
243796_at	0.341054999999999	5.88727	3.1983666546889	0.0105002449160133	0.999986929681082	-3.70298646728729
201308_s_at	-0.64503	6.595285	-3.19715028168007	0.0105210599662396	0.999986929681082	-3.70344222425107
235662_at	0.476032500000001	3.81852875	3.19587694560416	0.0105428954744131	0.999986929681082	-3.70391948545725
235719_at	1.0645025	5.50312375	3.19511180860523	0.0105560387658277	0.999986929681082	-3.7042063469355
237442_at	0.536417500000001	4.69323875	3.19503721404734	0.0105573210339213	0.999986929681082	-3.70423431674875
203887_s_at	0.927877500000001	9.49145375	3.1924229886836	0.0106023609337299	0.999986929681082	-3.70521489790497
207650_x_at	-0.459992499999997	7.88589375	-3.17757015457536	0.0108620518527311	0.999986929681082	-3.71079927450992
1558371_a_at	0.336409999999999	3.9251	3.17639523530864	0.0108828728225498	0.999986929681082	-3.71124197591048
204271_s_at	0.774612499999999	6.16224875	3.17585065559265	0.0108925373963981	0.999986929681082	-3.71144721718984
229667_s_at	0.641117500000001	6.92031625	3.17536825452788	0.0109011058965011	0.999986929681082	-3.71162904966316
1553813_s_at	0.334952499999999	5.33517125	3.17074587955257	0.0109835630546578	0.999986929681082	-3.7133725662498
220915_s_at	0.328269999999999	5.1404825	3.16294127425842	0.0111242513293567	0.999986929681082	-3.7163212983938
1559965_at	-0.963402499999997	6.31642875	-3.15605916616644	0.0112498531154681	0.999986929681082	-3.71892660318008
205736_at	-0.362055	5.85878	-3.15546245587123	0.0112608120708969	0.999986929681082	-3.71915272048571
226218_at	-1.1124275	8.83501375	-3.15512308509597	0.0112670497385564	0.999986929681082	-3.71928133763616
216805_at	0.3819175	3.60465375	3.15104395406578	0.0113423040629031	0.999986929681082	-3.72082818565001
227873_at	-0.406092500000002	10.02155125	-3.14936610997196	0.0113734082738478	0.999986929681082	-3.72146492870372
211708_s_at	0.761054999999999	8.2658425	3.1490585830536	0.0113791188030956	0.999986929681082	-3.72158166619689
202468_s_at	-0.535450000000003	10.2482	-3.14839174778412	0.0113915115619258	0.999986929681082	-3.7218348302377
236938_at	-0.276267499999999	4.90528625	-3.14824869662892	0.0113941719001374	0.999986929681082	-3.72188914545938
217069_at	-0.352472500000001	5.89220375	-3.14610605535061	0.011434095598951	0.999986929681082	-3.72270293385004
209094_at	-0.451725	13.1625125	-3.14576635964002	0.011440438363917	0.999986929681082	-3.72283199490112
1557062_at	0.317487500000001	2.99617875	3.14490739939615	0.0114564929774573	0.999986929681082	-3.72315839273949
241837_at	0.288170000000001	4.46959	3.14241306255771	0.0115032458274038	0.999986929681082	-3.72410664187803
212190_at	-0.444225000000003	13.9941125	-3.14235449314051	0.0115043459900314	0.999986929681082	-3.72412891521141
242856_at	-0.9446475	6.75312625	-3.14050915291005	0.0115390643074788	0.999986929681082	-3.72483085571916
204048_s_at	-0.340125	10.8449375	-3.13443002454064	0.011654203314869	0.999986929681082	-3.72714569370725
224435_at	1.4444625	6.17539625	3.12784052982627	0.0117803470098122	0.999986929681082	-3.729659072217
244455_at	-0.53681	4.641485	-3.12303713156447	0.0118731852106351	0.999986929681082	-3.7314939452712
219390_at	-0.415999999999997	9.860695	-3.12163090719223	0.0119005065664661	0.999986929681082	-3.73203155428427
244673_at	0.349752499999999	4.60378125	3.12150105809328	0.0119030326525855	0.999986929681082	-3.73208120648173
1552487_a_at	0.7415075	7.11795125	3.11954723501677	0.0119411091132197	0.999986929681082	-3.73282852124437
1556173_a_at	0.515442500000001	5.71805375	3.11050944232775	0.0121188785519593	0.999986929681082	-3.73629035641501
216894_x_at	0.466559999999999	6.62042	3.10990043470246	0.0121309550499653	0.999986929681082	-3.7365239251647
241738_at	0.332487499999999	4.53216375	3.10980986811559	0.0121327520252296	0.999986929681082	-3.73655866275552
226010_at	0.361007500000001	8.36512375	3.10953952740109	0.0121381176159472	0.999986929681082	-3.73666235914231
229107_at	0.428647500000002	6.99856875	3.10882338846188	0.0121523430049546	0.999986929681082	-3.73693708871133
204251_s_at	0.3127225	7.87845625	3.10774976005345	0.0121737017342377	0.999986929681082	-3.73734905681079
1559140_at	0.481347499999999	7.33261875	3.10690651697357	0.0121905042838919	0.999986929681082	-3.73767270338808
211357_s_at	-0.279297500000001	4.03144625	-3.10643531654542	0.0121999038704806	0.999986929681082	-3.73785358664884
215039_at	0.877265000000002	6.6398125	3.10607608334978	0.0122070749283837	0.999986929681082	-3.73799150314016
1557386_at	-0.412949999999999	4.484235	-3.10492255671544	0.0122301311260089	0.999986929681082	-3.73843445142498
1554557_at	-0.4620625	6.87338625	-3.10372315699366	0.0122541517619336	0.999986929681082	-3.73889515599265
228299_at	-0.622025000000001	10.9677875	-3.09897710934897	0.0123496791900267	0.999986929681082	-3.74071958447972
227489_at	-0.282425	10.4871125	-3.09736882413772	0.0123822240166954	0.999986929681082	-3.74133833652808
213496_at	-1.31804	6.3115325	-3.09518714578005	0.0124265130122492	0.999986929681082	-3.74217810209184
1558944_at	0.55696	5.074225	3.089704672561	0.0125385305395346	0.999986929681082	-3.74429049902855
244350_at	-0.867454999999998	6.878	-3.08927383281366	0.012547377344156	0.999986929681082	-3.7444566287566
212218_s_at	0.370289999999997	9.5285575	3.08637752993023	0.0126070165654876	0.999986929681082	-3.74557390990316
205105_at	-0.546574999999997	9.7571175	-3.08541780668223	0.0126268429699063	0.999986929681082	-3.74594431841293
1561966_at	-0.34624	3.3535675	-3.08300370626463	0.0126768565008405	0.999986929681082	-3.7468764548386
228989_at	0.631652499999998	6.98579625	3.08163057787113	0.0127053948162324	0.999986929681082	-3.74740690858181
208608_s_at	0.401945	5.023215	3.08120137823576	0.012714328604587	0.999986929681082	-3.74757275139052
227155_at	0.367779999999999	6.599725	3.07782680603304	0.0127847957839171	0.999986929681082	-3.74887732586692
206552_s_at	1.036845	3.436485	3.07689325905696	0.0128043607704523	0.999986929681082	-3.7492384256237
233178_at	-0.337585000000002	5.085015	-3.07683590957279	0.0128055636864048	0.999986929681082	-3.74926061146488
230276_at	0.526492499999999	4.33062125	3.07678174930544	0.0128066998146431	0.999986929681082	-3.74928156384734
222780_s_at	0.9639275	6.36301375	3.07650705851368	0.0128124636417143	0.999986929681082	-3.74938783492503
1561719_at	-0.301482499999999	3.21223125	-3.07517620208061	0.0128404267467037	0.999986929681082	-3.74990281669857
1557543_at	0.3890175	4.57177625	3.07424265944611	0.0128600791895302	0.999986929681082	-3.75026416100367
236124_at	0.267529999999999	7.5973625	3.07368247984532	0.012871886636514	0.999986929681082	-3.7504810301127
